"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ndufa2.4",2.15883447291999e-13,0.347852103015823,0.794,0.67,6.98857895573659e-09,"6","Ndufa2"
"Hsd17b12.2",2.1740530835407e-13,0.354721515315901,0.528,0.341,7.03784464203795e-09,"6","Hsd17b12"
"Tomm5.1",2.20608206309212e-13,0.324732464850048,0.53,0.341,7.14152885464182e-09,"6","Tomm5"
"Cnot8.2",2.23586428362148e-13,-0.420790986184714,0.186,0.366,7.23793985893945e-09,"6","Cnot8"
"Cenpv",2.28868956576092e-13,0.34827369256414,0.264,0.134,7.40894586228126e-09,"6","Cenpv"
"Atp5d.2",2.3031184292891e-13,0.369608673006094,0.806,0.67,7.45565497929468e-09,"6","Atp5d"
"Map3k14.1",2.4041304764529e-13,-0.366431860949147,0.046,0.205,7.78265117837334e-09,"6","Map3k14"
"Stard7",2.43707400727264e-13,0.265609430816762,0.238,0.114,7.88929597634300e-09,"6","Stard7"
"Nudt2",2.52781408666005e-13,0.284868854966042,0.255,0.127,8.18303976133592e-09,"6","Nudt2"
"Lpgat1",2.57003059748353e-13,0.392977715531256,0.362,0.215,8.31970305017367e-09,"6","Lpgat1"
"Zc3h12a.2",2.67770086127233e-13,-0.342490553584926,0.035,0.187,8.66825322811079e-09,"6","Zc3h12a"
"Capza1.1",2.72700331795947e-13,-0.401303566288368,0.223,0.405,8.82785514089841e-09,"6","Capza1"
"Dag1.1",2.86657688859422e-13,0.330555540428152,0.261,0.134,9.27968270375722e-09,"6","Dag1"
"Hbegf.1",2.8680607157498e-13,0.282178416416175,0.125,0.045,9.28448614902524e-09,"6","Hbegf"
"Csf2ra.1",2.89624379984194e-13,-0.444865612600324,0.186,0.368,9.37572042884832e-09,"6","Csf2ra"
"Lpcat1.1",2.99229399988249e-13,-0.420944701100959,0.142,0.316,9.68665413641958e-09,"6","Lpcat1"
"Clec2d.4",3.15790898499175e-13,-0.492607662599811,0.055,0.215,1.02227829662153e-08,"6","Clec2d"
"Ralgps1.1",3.1910818626252e-13,0.283526578099056,0.299,0.157,1.03301702056903e-08,"6","Ralgps1"
"Cyth2",3.25678328003634e-13,0.334999609563546,0.412,0.249,1.05428588341337e-08,"6","Cyth2"
"Fxr2",3.31186954654176e-13,0.26969278065162,0.342,0.186,1.0721184096065e-08,"6","Fxr2"
"Ddost.3",3.47800299044895e-13,-0.432063114229111,0.49,0.622,1.12589912806813e-08,"6","Ddost"
"Ccdc93.1",3.48764527997672e-13,-0.411206894112292,0.096,0.261,1.12902053003406e-08,"6","Ccdc93"
"Il7r.4",3.54871757661043e-13,-0.405207395895841,0.026,0.172,1.14879085390033e-08,"6","Il7r"
"Mcm3.5",3.56330696055709e-13,-0.418857875454582,0.081,0.247,1.15351372927154e-08,"6","Mcm3"
"Ube2e3",3.56711966472349e-13,0.420600791701895,0.588,0.42,1.15474797786429e-08,"6","Ube2e3"
"Ggt5.1",3.77807932721303e-13,-0.378815247468133,0.038,0.189,1.2230398398054e-08,"6","Ggt5"
"Tnrc6a",3.80475208820813e-13,0.454672423051499,0.539,0.376,1.23167434599474e-08,"6","Tnrc6a"
"Itpa",3.86082402764394e-13,0.255438526481895,0.255,0.127,1.2498259542289e-08,"6","Itpa"
"Tiparp.1",3.92123458489702e-13,0.412364102013147,0.278,0.149,1.26938205982286e-08,"6","Tiparp"
"Strn4",4.11296605190723e-13,0.283106539796325,0.325,0.178,1.33144937032341e-08,"6","Strn4"
"Nucb2.1",4.21661586483787e-13,-0.359047774086737,0.049,0.203,1.36500288776532e-08,"6","Nucb2"
"Rilpl1.3",4.32409556532907e-13,-0.447959643161325,0.209,0.378,1.39979621640833e-08,"6","Rilpl1"
"Akr1b10.4",4.33912292487919e-13,-0.425063308451243,0.197,0.39,1.40466087324189e-08,"6","Akr1b10"
"Rnh1",4.41083885804206e-13,-0.402138298178281,0.33,0.503,1.42787675512538e-08,"6","Rnh1"
"Acvrl1.1",4.75191917980846e-13,-0.359056193533478,0.017,0.158,1.53829127688759e-08,"6","Acvrl1"
"Cds1.1",4.95011241840058e-13,-0.393806086187011,0.075,0.237,1.60245039208463e-08,"6","Cds1"
"A830008E24Rik.5",5.00728705463629e-13,-0.43408792684952,0.049,0.203,1.62095896532686e-08,"6","A830008E24Rik"
"Tep1.1",5.03970524873215e-13,-0.368530388468315,0.058,0.214,1.63145338311957e-08,"6","Tep1"
"Hdac4",5.10163180810754e-13,0.272582305584325,0.168,0.07,1.65150024892057e-08,"6","Hdac4"
"Dap3",5.19911705030361e-13,0.289778736259491,0.299,0.161,1.68305817152428e-08,"6","Dap3"
"Tmem60",5.49786299686941e-13,0.351565851442104,0.426,0.262,1.77976820934657e-08,"6","Tmem60"
"Fhod1",5.53437605501459e-13,-0.341602279264839,0.049,0.205,1.79158821652932e-08,"6","Fhod1"
"Snrnp70.4",5.62610780780297e-13,0.420686513804195,0.89,0.792,1.82128361954198e-08,"6","Snrnp70"
"Asap1.1",5.72934563781592e-13,-0.377103832749577,0.397,0.574,1.85470376987377e-08,"6","Asap1"
"Rnf220",6.70858001341131e-13,0.269105905171299,0.33,0.182,2.17170152194151e-08,"6","Rnf220"
"Asf1a",6.79745213102314e-13,0.291401281715683,0.328,0.182,2.20047120385481e-08,"6","Asf1a"
"Cct6a.1",6.84002745539248e-13,0.388360287540637,0.678,0.519,2.21425368785965e-08,"6","Cct6a"
"Ppm1h",7.00434930879358e-13,-0.423496831176786,0.119,0.284,2.26744795824266e-08,"6","Ppm1h"
"Timm13.3",7.31155911210323e-13,0.334027376894704,0.69,0.518,2.36689791577006e-08,"6","Timm13"
"Tnni2.1",7.4366443787632e-13,-0.292294930815468,0.009,0.144,2.40739051829322e-08,"6","Tnni2"
"Rac1",7.46279793427403e-13,-0.344201377423556,0.728,0.836,2.41585694728319e-08,"6","Rac1"
"Mvp.2",7.49954336586124e-13,-0.397874703216813,0.151,0.328,2.4277521783966e-08,"6","Mvp"
"Sult1a1.3",7.57169943002568e-13,-0.375764131390246,0.084,0.249,2.45111053948791e-08,"6","Sult1a1"
"3830406C13Rik",7.89686960387111e-13,0.276338909283435,0.293,0.155,2.55637462816516e-08,"6","3830406C13Rik"
"Dph3.1",7.94808445764348e-13,0.259419068188328,0.368,0.211,2.57295390062835e-08,"6","Dph3"
"Hmox1.3",8.25425999016025e-13,-0.423990375881379,0.055,0.21,2.67206904401468e-08,"6","Hmox1"
"Oat",8.27513342898521e-13,0.458898336983949,0.394,0.249,2.67882619363109e-08,"6","Oat"
"Il1b.6",8.32402426677881e-13,-1.29794275932247,0.055,0.208,2.69465313564164e-08,"6","Il1b"
"Chmp2a.1",8.42829596503294e-13,0.378661408705348,0.684,0.546,2.72840796980046e-08,"6","Chmp2a"
"Ubac1",8.46089421280522e-13,0.288226794856707,0.293,0.155,2.73896067456931e-08,"6","Ubac1"
"Ndufb3.1",8.48947645598922e-13,0.316218326273064,0.693,0.525,2.74821331833283e-08,"6","Ndufb3"
"2610528A11Rik.1",8.70859283727949e-13,-0.341951313063324,0.026,0.169,2.81914567328412e-08,"6","2610528A11Rik"
"Cdkn1b.3",8.8948662558749e-13,0.324093959532284,0.499,0.32,2.87944610435182e-08,"6","Cdkn1b"
"Cwc15.1",9.00774279576443e-13,0.409152159728857,0.67,0.512,2.91598649784486e-08,"6","Cwc15"
"Mrpl41",9.05628468715649e-13,0.285933317114039,0.414,0.252,2.9317004789263e-08,"6","Mrpl41"
"Dlg4",9.19700133239641e-13,0.28844954915415,0.194,0.088,2.97725327132337e-08,"6","Dlg4"
"Abcd3",9.7091067546411e-13,0.293014411259541,0.362,0.21,3.14303203861242e-08,"6","Abcd3"
"Anapc5.1",9.93855115871757e-13,0.382626545942641,0.525,0.367,3.21730778110005e-08,"6","Anapc5"
"U2af1.2",1.01206773432281e-12,0.399762774587202,0.626,0.473,3.27626566954979e-08,"6","U2af1"
"Zmiz1.3",1.02205250975328e-12,-0.355783109966579,0.449,0.63,3.30858838457332e-08,"6","Zmiz1"
"Phf3.1",1.03091672493713e-12,0.344958947796011,0.641,0.471,3.33728362196648e-08,"6","Phf3"
"Lamtor5.1",1.04038622989224e-12,0.368619686276949,0.6,0.433,3.36793830340717e-08,"6","Lamtor5"
"Atp5a1",1.04294294441572e-12,0.363247928446977,0.841,0.724,3.37621489966256e-08,"6","Atp5a1"
"Rab39.1",1.06367833412104e-12,-0.364208788100932,0.032,0.175,3.44333950321663e-08,"6","Rab39"
"Cadm1.3",1.06523628893443e-12,0.790951551582072,0.614,0.479,3.44838291453854e-08,"6","Cadm1"
"Eif4g3.1",1.07358094177363e-12,0.439876039213564,0.519,0.358,3.47539622470958e-08,"6","Eif4g3"
"Snrpd1.3",1.07926404404062e-12,0.404339634532467,0.565,0.406,3.4937935633683e-08,"6","Snrpd1"
"Nrm.1",1.08823724429739e-12,-0.376843535483337,0.078,0.237,3.52284160723951e-08,"6","Nrm"
"Thyn1",1.10599942999365e-12,0.263095759046208,0.252,0.128,3.58034135477546e-08,"6","Thyn1"
"Orai3",1.10850978795816e-12,-0.401602715779684,0.136,0.306,3.58846788557816e-08,"6","Orai3"
"Slc9a9.3",1.13404762109443e-12,-0.441386020017792,0.139,0.308,3.67113895900687e-08,"6","Slc9a9"
"Arhgap9.2",1.15256624855519e-12,-0.33644263753083,0.041,0.189,3.73108745982285e-08,"6","Arhgap9"
"Smim20",1.18089397378438e-12,0.272409306236384,0.31,0.168,3.82278997193479e-08,"6","Smim20"
"Ccndbp1",1.19802154072358e-12,0.296801434662546,0.345,0.195,3.87823533163037e-08,"6","Ccndbp1"
"Gm28417.3",1.22465674857043e-12,-0.392920722200788,0.046,0.193,3.96445882647218e-08,"6","Gm28417"
"Clasp1",1.28753504614701e-12,0.26684606740291,0.243,0.122,4.16800845138711e-08,"6","Clasp1"
"P2rx4.2",1.34339702157975e-12,-0.448932464352267,0.217,0.399,4.34884483825797e-08,"6","P2rx4"
"Tmem64",1.35863947717217e-12,-0.370497352535637,0.081,0.241,4.39818771550176e-08,"6","Tmem64"
"Myo1b.3",1.39703236123508e-12,-0.384496494239129,0.07,0.225,4.52247315979022e-08,"6","Myo1b"
"Pfkfb3.2",1.43773620725986e-12,-0.465068724528697,0.145,0.313,4.65423965014161e-08,"6","Pfkfb3"
"Lsm4.2",1.46872109131581e-12,0.34626891601268,0.545,0.368,4.75454391680754e-08,"6","Lsm4"
"Lactb.2",1.47628810654383e-12,-0.404386278026203,0.241,0.427,4.77903985850369e-08,"6","Lactb"
"Mrps26",1.49114473575114e-12,0.269354459784836,0.391,0.234,4.82713373857359e-08,"6","Mrps26"
"Samhd1.3",1.53426302209533e-12,-0.464724243570423,0.162,0.331,4.96671625512701e-08,"6","Samhd1"
"Cacybp.3",1.56078618139821e-12,0.339030602110808,0.629,0.444,5.05257702642228e-08,"6","Cacybp"
"Nfkbie.1",1.56620684646955e-12,-0.360522893797712,0.052,0.2,5.07012480339122e-08,"6","Nfkbie"
"Pkn2.1",1.59522836093118e-12,0.344388338263088,0.522,0.351,5.16407325000641e-08,"6","Pkn2"
"Sec11c.2",1.65101784582474e-12,0.998882100153779,0.733,0.78,5.34467497050386e-08,"6","Sec11c"
"Tfpi",1.69125278797026e-12,-0.310682494911713,0.023,0.162,5.47492352521733e-08,"6","Tfpi"
"Tor1aip1",1.71553889012178e-12,-0.410014615805346,0.4,0.569,5.55354249510221e-08,"6","Tor1aip1"
"Egr2.4",1.75365723555794e-12,-0.390226369855809,0.058,0.216,5.67693920294815e-08,"6","Egr2"
"Adam10.2",1.83507237511488e-12,-0.443604017712012,0.4,0.541,5.94049629272188e-08,"6","Adam10"
"Dync1i2",1.86938440046488e-12,0.410678828041956,0.687,0.551,6.05157118118492e-08,"6","Dync1i2"
"Relb",1.93318169023176e-12,-0.354075692754064,0.072,0.23,6.25809576761827e-08,"6","Relb"
"Prdx5.4",2.00546423107716e-12,-0.388128351216053,0.658,0.734,6.49208880884297e-08,"6","Prdx5"
"Oxr1",2.01297911030955e-12,0.296086843597915,0.383,0.227,6.51641597589408e-08,"6","Oxr1"
"AI467606.2",2.05989394333844e-12,-0.329586770957021,0.017,0.152,6.66828867337519e-08,"6","AI467606"
"Tapbpl",2.1382916257405e-12,-0.329689304824704,0.049,0.2,6.92207765084715e-08,"6","Tapbpl"
"Ggps1",2.14869093597313e-12,0.309489030536856,0.365,0.212,6.95574229793221e-08,"6","Ggps1"
"Rnf10.1",2.19590190104708e-12,0.311260475645785,0.429,0.268,7.10857363406961e-08,"6","Rnf10"
"Slc25a1.1",2.22917516201463e-12,0.267864347582139,0.272,0.143,7.21628583447376e-08,"6","Slc25a1"
"Chmp5.1",2.23659068550309e-12,0.37024933659021,0.603,0.442,7.24029136711062e-08,"6","Chmp5"
"Slamf8.2",2.27276934068067e-12,-0.328043099159114,0.02,0.157,7.35740890965146e-08,"6","Slamf8"
"Rubcnl.1",2.27823746551286e-12,-0.333328424292411,0.035,0.177,7.37511032335823e-08,"6","Rubcnl"
"Arrdc1",2.31824157115352e-12,-0.322635850441584,0.043,0.191,7.50461161413818e-08,"6","Arrdc1"
"Sall2",2.33559036710859e-12,0.252495982321857,0.162,0.068,7.56077313640392e-08,"6","Sall2"
"Psmb5.2",2.34047713262154e-12,0.333415406438078,0.754,0.582,7.57659257372244e-08,"6","Psmb5"
"Smim10l1.1",2.34848625368473e-12,0.316914578449645,0.467,0.301,7.60251970042819e-08,"6","Smim10l1"
"Rnpep.1",2.43241922253758e-12,-0.452263334687158,0.322,0.482,7.87422750719865e-08,"6","Rnpep"
"Huwe1.1",2.44970092359035e-12,0.366747803415717,0.493,0.328,7.93017182984668e-08,"6","Huwe1"
"Mrps7",2.67573598612609e-12,0.318460557331078,0.42,0.262,8.66189253428737e-08,"6","Mrps7"
"Rab32.1",2.72701519924985e-12,-0.321334164850258,0.038,0.182,8.82789360301162e-08,"6","Rab32"
"Ifitm10.3",2.7403745114177e-12,-0.352934917165892,0.049,0.195,8.87114036836137e-08,"6","Ifitm10"
"Mrps24.1",2.75297076143008e-12,0.337449455296813,0.586,0.413,8.91191694890144e-08,"6","Mrps24"
"Cpeb2",2.7816589247339e-12,0.254719867397595,0.272,0.142,9.00478627114858e-08,"6","Cpeb2"
"2410006H16Rik.4",2.80370931558015e-12,-0.400343359358495,0.458,0.61,9.07616779639607e-08,"6","2410006H16Rik"
"Jup.1",2.82319245178396e-12,0.310175920925971,0.31,0.174,9.13923860491504e-08,"6","Jup"
"Polr2c.1",3.01978712204801e-12,0.345515017106948,0.478,0.32,9.77565487149381e-08,"6","Polr2c"
"Bid.1",3.07915014779873e-12,-0.340367558182743,0.029,0.166,9.96782485845404e-08,"6","Bid"
"Rev1",3.17189282158695e-12,0.259569888780898,0.209,0.098,1.02680514420413e-07,"6","Rev1"
"Sh2b2.1",3.3119699572102e-12,-0.306331712269199,0.032,0.174,1.07215091454808e-07,"6","Sh2b2"
"1110004F10Rik",3.45644242756476e-12,0.384392133725678,0.6,0.444,1.11891954265126e-07,"6","1110004F10Rik"
"Myd88",3.51985045948377e-12,-0.339347605546139,0.061,0.21,1.13944599074409e-07,"6","Myd88"
"Aak1",3.53231858530705e-12,0.284194999410001,0.31,0.172,1.1434821724356e-07,"6","Aak1"
"Plpbp",3.60085731374266e-12,0.258579208232508,0.362,0.209,1.16566952960477e-07,"6","Plpbp"
"Ntmt1",3.60828765285153e-12,0.257340763235528,0.235,0.116,1.1680748789811e-07,"6","Ntmt1"
"Gbp7.2",3.70004067829365e-12,-0.448221354273465,0.101,0.26,1.19777716837722e-07,"6","Gbp7"
"0610010K14Rik.1",3.78718409263245e-12,-0.419966090579977,0.342,0.506,1.22598723446698e-07,"6","0610010K14Rik"
"Nme1.3",3.92024739010668e-12,0.34466407403223,0.635,0.44,1.26906248512533e-07,"6","Nme1"
"Rsf1",3.92790520034139e-12,0.371601347631389,0.539,0.372,1.27154147145451e-07,"6","Rsf1"
"Atl2",4.13092642107295e-12,0.345585606996282,0.186,0.085,1.33726350102974e-07,"6","Atl2"
"Trnt1",4.22762915721624e-12,0.267380508657504,0.267,0.138,1.36856811077404e-07,"6","Trnt1"
"Hibadh",4.26471145524665e-12,0.323848480773323,0.359,0.214,1.38057239229245e-07,"6","Hibadh"
"Kmt2a.1",4.38318133876791e-12,0.337487750707839,0.539,0.375,1.41892346298595e-07,"6","Kmt2a"
"Lxn.1",4.47935652452434e-12,0.461185748052816,0.212,0.105,1.45005729411902e-07,"6","Lxn"
"Ddx3x.3",4.49287700958654e-12,-0.532782807253961,0.443,0.573,1.45443414554335e-07,"6","Ddx3x"
"Accs.1",4.49523165691739e-12,-0.381750301259513,0.067,0.215,1.4551963919773e-07,"6","Accs"
"Atad1",4.65088148857738e-12,0.282555763313241,0.397,0.243,1.50558335548227e-07,"6","Atad1"
"Pdk1.3",4.74607023124131e-12,-0.420063299253313,0.128,0.289,1.53639785525744e-07,"6","Pdk1"
"Pdcd5.2",4.85803065474452e-12,0.320849727509743,0.667,0.491,1.5726416835539e-07,"6","Pdcd5"
"Ccnh",5.08498411027193e-12,0.365711417105696,0.336,0.201,1.64611105617723e-07,"6","Ccnh"
"Golga1",5.80555238242004e-12,0.28607709804727,0.246,0.126,1.87937341723702e-07,"6","Golga1"
"Glul.5",6.04765571709248e-12,0.602175641043484,0.89,0.905,1.95774710873718e-07,"6","Glul"
"Map3k1.2",6.17715267061856e-12,-0.379402581797003,0.107,0.267,1.99966786253264e-07,"6","Map3k1"
"Sun2.3",6.19627695169675e-12,-0.410676921769968,0.162,0.332,2.00585877480327e-07,"6","Sun2"
"Slc46a3.1",6.50100301311784e-12,-0.364728278595626,0.049,0.19,2.10450469540651e-07,"6","Slc46a3"
"Pgd.2",6.52040804990214e-12,-0.412047418357189,0.18,0.339,2.11078649391432e-07,"6","Pgd"
"Trim5",6.56291226045757e-12,-0.347485579590039,0.023,0.156,2.12454595695532e-07,"6","Trim5"
"Txnl1.1",6.66240388888233e-12,0.380801506829063,0.675,0.517,2.15675338690899e-07,"6","Txnl1"
"Stk17b.5",6.97932086037559e-12,-0.45168445739109,0.174,0.348,2.25934574892078e-07,"6","Stk17b"
"Chtop.1",7.5071710840198e-12,0.344541911389874,0.414,0.265,2.43022142331889e-07,"6","Chtop"
"Psma3.2",7.52001978593618e-12,0.341502571868051,0.794,0.647,2.43438080510326e-07,"6","Psma3"
"Fcrl1.2",7.53768938551614e-12,-0.311778098440812,0.014,0.144,2.44010080787929e-07,"6","Fcrl1"
"Phf5a.1",7.54637033191301e-12,0.272653345061074,0.525,0.348,2.44291100384688e-07,"6","Phf5a"
"Usp9x",7.57029061329472e-12,0.361869953342696,0.504,0.343,2.45065447733577e-07,"6","Usp9x"
"Mapk8",7.58590091504434e-12,0.26524422118137,0.241,0.121,2.45570784421815e-07,"6","Mapk8"
"Rgmb.2",7.66167564639849e-12,-0.427505141383015,0.174,0.331,2.48023764025212e-07,"6","Rgmb"
"Twf1.1",7.95875536934097e-12,0.259544210722951,0.365,0.215,2.57640828816306e-07,"6","Twf1"
"Cerk.2",8.38483582033258e-12,-0.427876443581391,0.275,0.432,2.71433905175806e-07,"6","Cerk"
"Cep85l",8.41230050859498e-12,0.324731130055839,0.203,0.097,2.72322992064237e-07,"6","Cep85l"
"Bola3.2",8.44746525378484e-12,0.283777452868111,0.304,0.17,2.73461345195523e-07,"6","Bola3"
"Rptor.5",8.53109178280732e-12,-0.431511781388731,0.2,0.356,2.76168503193039e-07,"6","Rptor"
"Psmb7.1",8.73170388908011e-12,0.356303990522394,0.571,0.392,2.82662718297301e-07,"6","Psmb7"
"Ehmt1",8.91157808801958e-12,0.371653099522746,0.307,0.176,2.8848560586537e-07,"6","Ehmt1"
"Ssna1.1",8.98254052485756e-12,0.320470599936709,0.426,0.273,2.90782801870689e-07,"6","Ssna1"
"Gm32849.4",9.07081822207688e-12,-0.362280624012529,0.046,0.187,2.93640527485073e-07,"6","Gm32849"
"Lasp1",9.11172168073192e-12,-0.402186906851342,0.183,0.344,2.94964654248654e-07,"6","Lasp1"
"Ercc1",9.30315160632635e-12,0.250648759400753,0.223,0.11,3.01161623799997e-07,"6","Ercc1"
"Canx.4",9.33349115673792e-12,-0.38470382156207,0.69,0.787,3.0214377572592e-07,"6","Canx"
"Spcs2.5",9.91455531999354e-12,-0.350786592113091,0.806,0.866,3.20953984818831e-07,"6","Spcs2"
"Vav2.1",1.00193516820367e-11,-0.324532282089722,0.064,0.213,3.24346452650891e-07,"6","Vav2"
"Gnptg",1.05825520180184e-11,0.293515158283172,0.383,0.231,3.42578373927293e-07,"6","Gnptg"
"Phf11d.1",1.07166635528378e-11,-0.315223166083494,0.012,0.138,3.46919832532464e-07,"6","Phf11d"
"Akt1",1.07228693453643e-11,-0.368287223369324,0.261,0.431,3.47120726448133e-07,"6","Akt1"
"Trpm4",1.08263220952091e-11,-0.299219449443304,0.02,0.15,3.50469698866108e-07,"6","Trpm4"
"Plcb2.1",1.09692325107001e-11,-0.334665586205504,0.046,0.186,3.55095994836384e-07,"6","Plcb2"
"Emsy",1.10138851837691e-11,0.2755668015244,0.368,0.215,3.56541491168974e-07,"6","Emsy"
"Gm40841.4",1.11802701266414e-11,-0.396789784352686,0.046,0.183,3.61927704539635e-07,"6","Gm40841"
"Snx2.2",1.13206334095243e-11,-0.443294882255678,0.29,0.449,3.6647154473312e-07,"6","Snx2"
"Ahsa1",1.1628629318171e-11,0.308976419248282,0.571,0.397,3.76441988287831e-07,"6","Ahsa1"
"Myl12a.4",1.16756747491147e-11,-0.418265344780183,0.388,0.538,3.77964942978341e-07,"6","Myl12a"
"Gprasp1",1.22296364456427e-11,0.267672096407122,0.304,0.169,3.95897791018345e-07,"6","Gprasp1"
"Nfatc2.1",1.26079225622791e-11,-0.337414990879343,0.061,0.206,4.08143669186098e-07,"6","Nfatc2"
"Cst7.5",1.28782962857082e-11,-0.51218841488723,0.035,0.171,4.16896207360945e-07,"6","Cst7"
"Snu13.3",1.28834936073013e-11,0.320236949514888,0.687,0.533,4.17064455055557e-07,"6","Snu13"
"AW112010.4",1.32678076370731e-11,-0.401835594705469,0.043,0.181,4.29505468827332e-07,"6","AW112010"
"Gltp.1",1.35116477511294e-11,0.607318881184547,0.513,0.422,4.37399060999562e-07,"6","Gltp"
"Fkbp15.2",1.36611233346957e-11,-0.404298617171038,0.203,0.366,4.42237884590768e-07,"6","Fkbp15"
"Hspb3.1",1.42198072273703e-11,-0.322909841472555,0.023,0.153,4.60323599564431e-07,"6","Hspb3"
"Trim56.1",1.51629773551228e-11,-0.351737372193802,0.075,0.227,4.90855902940035e-07,"6","Trim56"
"Osm.2",1.52723502284498e-11,-0.335976619244412,0.023,0.156,4.94396521595377e-07,"6","Osm"
"Sap30l.1",1.54553738719643e-11,0.32592242014635,0.42,0.266,5.00321362983229e-07,"6","Sap30l"
"Stard9.3",1.55614546688474e-11,-0.423935719637326,0.159,0.319,5.0375541053993e-07,"6","Stard9"
"Zfp90.3",1.5672987094297e-11,-0.439019388287855,0.209,0.363,5.07365938216584e-07,"6","Zfp90"
"Sumo1.1",1.59033900366684e-11,0.36287539613799,0.652,0.51,5.14824542267028e-07,"6","Sumo1"
"Stip1.1",1.63091792972003e-11,0.295732801740666,0.412,0.256,5.27960752208968e-07,"6","Stip1"
"Zfp385a.1",1.63696852990305e-11,-0.369491626664387,0.11,0.263,5.29919452500216e-07,"6","Zfp385a"
"Tmem140.1",1.69632215789327e-11,-0.344425810114855,0.038,0.172,5.49133408953208e-07,"6","Tmem140"
"Iffo1.3",1.7114916116006e-11,-0.45142049384824,0.261,0.417,5.54044064507346e-07,"6","Iffo1"
"Rictor.1",1.81119177292641e-11,0.321253573508831,0.351,0.208,5.86319000731737e-07,"6","Rictor"
"Tmem258.3",1.81127306725753e-11,0.395484542711885,0.658,0.543,5.86345317332607e-07,"6","Tmem258"
"Arl10.3",1.83427661083945e-11,-0.389622227878464,0.078,0.226,5.93792024460946e-07,"6","Arl10"
"Pik3r1.5",1.84007676515689e-11,-0.464877072495857,0.646,0.748,5.95669650416589e-07,"6","Pik3r1"
"Brd8",1.89371512589109e-11,0.320047551858263,0.452,0.294,6.13033460553462e-07,"6","Brd8"
"Son.3",1.91833632030389e-11,0.491421894885914,0.936,0.918,6.21003833608774e-07,"6","Son"
"Rabep1",1.92220568490322e-11,0.274252268779844,0.354,0.208,6.22256424316872e-07,"6","Rabep1"
"Derl1.1",1.94086611581942e-11,-0.401447750127591,0.386,0.547,6.28297179013063e-07,"6","Derl1"
"Cyp4v3.1",1.94869310401113e-11,-0.335120553635804,0.067,0.213,6.30830931630483e-07,"6","Cyp4v3"
"1810058I24Rik.3",2.10209643634734e-11,0.340717251102938,0.455,0.301,6.80490658374362e-07,"6","1810058I24Rik"
"Aftph.1",2.12350467913643e-11,-0.429071061144186,0.261,0.422,6.87420934730044e-07,"6","Aftph"
"Prrc2c.1",2.14322465375117e-11,0.302835850572307,0.788,0.65,6.93804684912328e-07,"6","Prrc2c"
"Phc2.1",2.17480674634512e-11,0.287114149399079,0.403,0.251,7.04028439926842e-07,"6","Phc2"
"Kdm1a",2.1956865301911e-11,0.373802252972889,0.409,0.264,7.10787643553462e-07,"6","Kdm1a"
"5430427O19Rik.1",2.2326780977309e-11,-0.309119460456405,0.043,0.181,7.22762553797448e-07,"6","5430427O19Rik"
"Tsc22d2.6",2.24188093667278e-11,-0.492059821049253,0.345,0.488,7.25741696819713e-07,"6","Tsc22d2"
"Sec61b.3",2.26792987666215e-11,-0.397596149212532,0.591,0.679,7.34174259673072e-07,"6","Sec61b"
"Txndc9",2.29129284578332e-11,0.308403317241414,0.533,0.369,7.41737320036975e-07,"6","Txndc9"
"Ap2s1.2",2.35056250293589e-11,0.316317060710628,0.571,0.403,7.60924093450408e-07,"6","Ap2s1"
"Sipa1l2",2.40497414781402e-11,-0.369418339377342,0.174,0.335,7.78538231130353e-07,"6","Sipa1l2"
"Prex1.4",2.42190930691174e-11,-0.337547699323006,0.426,0.591,7.84020480833469e-07,"6","Prex1"
"Pnpo",2.43849176976748e-11,-0.276081087386459,0.017,0.143,7.8938855570913e-07,"6","Pnpo"
"Fam129a.1",2.52219151504023e-11,-0.311050801507372,0.026,0.153,8.16483837248823e-07,"6","Fam129a"
"Lman1.3",2.58854637498313e-11,-0.378530710852222,0.348,0.507,8.37964232509538e-07,"6","Lman1"
