"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Srp14",5.6872552452783e-88,0.369015233219338,0.866,0.603,1.84107826800149e-83,"7","Srp14"
"Mogs1",8.71136932898389e-88,0.255380918801347,0.535,0.271,2.82004447917867e-83,"7","Mogs"
"Emc6",9.66355704642402e-88,0.303993833101117,0.685,0.388,3.12828668706838e-83,"7","Emc6"
"Pgd",9.89417411328227e-88,0.269876650473711,0.604,0.321,3.20294204395174e-83,"7","Pgd"
"Vdac31",1.10451458436884e-87,0.322326431834697,0.789,0.494,3.5755346125188e-83,"7","Vdac3"
"Gtf2h5",1.48600522025861e-87,0.277314383418383,0.634,0.342,4.81049609902119e-83,"7","Gtf2h5"
"Atp1a11",1.68662711477007e-87,0.308668758380525,0.728,0.423,5.45994929593366e-83,"7","Atp1a1"
"Sppl2a",2.28439798627663e-87,0.401034194100012,0.845,0.601,7.39505316117472e-83,"7","Sppl2a"
"Gpx11",9.82074455750977e-87,0.34493219574828,0.937,0.747,3.17917142815706e-82,"7","Gpx1"
"Akr1b3",1.77850013539499e-86,0.308827487579213,0.717,0.424,5.75736063830067e-82,"7","Akr1b3"
"Fam111a1",1.86409629791314e-86,0.311963475365483,0.624,0.348,6.03445253560443e-82,"7","Fam111a"
"Ube2n",2.0546729924945e-86,0.328269649170843,0.758,0.46,6.65138741130319e-82,"7","Ube2n"
"Edem11",5.67002242768008e-86,0.355444539916838,0.827,0.547,1.83549966028859e-81,"7","Edem1"
"Prdx41",8.11311286058835e-86,0.255759430761101,0.597,0.314,2.62637689522966e-81,"7","Prdx4"
"Rab5c",6.96245189047545e-85,0.355682810286215,0.828,0.534,2.25388492598471e-80,"7","Rab5c"
"Mrpl34",1.14406847433339e-84,0.262795036729595,0.601,0.318,3.70357846511206e-80,"7","Mrpl34"
"Cenpb",1.16493507950335e-84,0.259562420192624,0.549,0.285,3.77112783936824e-80,"7","Cenpb"
"Esd",1.65812529631492e-84,0.309071542513473,0.782,0.478,5.36768320923067e-80,"7","Esd"
"Atp5c1",1.67984236378958e-84,0.362997396132454,0.903,0.68,5.43798570005964e-80,"7","Atp5c1"
"Efhd21",1.76534543755473e-84,0.335342896592802,0.961,0.839,5.71477625045216e-80,"7","Efhd2"
"Tmem147",1.86228310366018e-84,0.272725676016939,0.63,0.344,6.02858286316872e-80,"7","Tmem147"
"Surf4",4.13034096508502e-84,0.272025306536837,0.68,0.38,1.33707397721732e-79,"7","Surf4"
"Psmd71",8.00297447736421e-84,0.321620516234013,0.754,0.463,2.59072289781234e-79,"7","Psmd7"
"Stub1",1.07137800195139e-83,0.310863435920231,0.708,0.412,3.46826486791703e-79,"7","Stub1"
"Rpl372",1.16895599961935e-82,0.257516606988303,1,0.993,3.78414436196775e-78,"7","Rpl37"
"Vdac1",1.65577890231508e-82,0.306979445951707,0.722,0.429,5.36008746257437e-78,"7","Vdac1"
"Tmed31",2.31746669130298e-82,0.330368725721153,0.873,0.615,7.50210317308601e-78,"7","Tmed3"
"Sumo31",4.13062385211329e-82,0.288143618898423,0.638,0.355,1.33716555340611e-77,"7","Sumo3"
"Uap1l1",2.45615223965304e-81,0.251535299905623,0.479,0.238,7.95105603020482e-77,"7","Uap1l1"
"Zmat2",2.52786527382812e-81,0.284288189642764,0.654,0.372,8.1832054644364e-77,"7","Zmat2"
"Dynll21",5.98873373506853e-81,0.288395959932748,0.666,0.381,1.93867288471638e-76,"7","Dynll2"
"Psmd6",2.86322676231958e-80,0.289639116498314,0.718,0.418,9.26883767498093e-76,"7","Psmd6"
"Lamtor5",1.95396709388965e-79,0.284052535234155,0.721,0.421,6.32538227633956e-75,"7","Lamtor5"
"Trappc2l",3.12903881535296e-79,0.27958355208685,0.689,0.395,1.01293244530606e-74,"7","Trappc2l"
"Cuedc2",3.59403369526669e-79,0.32829273770925,0.762,0.481,1.16346058783173e-74,"7","Cuedc2"
"Cap1",1.07115642539559e-78,0.322863254788654,0.789,0.502,3.46754758029062e-74,"7","Cap1"
"mt-Atp62",3.05924951493967e-78,0.287592314434199,0.997,0.999,9.90340252976268e-74,"7","mt-Atp6"
"Lamtor21",1.28320637030649e-77,0.345393396609169,0.802,0.526,4.15399566195617e-73,"7","Lamtor2"
"Snrpa",1.43529432858709e-77,0.251092463614229,0.589,0.321,4.64633480050213e-73,"7","Snrpa"
"Tubb4b",4.80971582572982e-77,0.251547943574475,0.548,0.285,1.55700120710526e-72,"7","Tubb4b"
"Gtpbp4",5.44102912345595e-77,0.251047425866613,0.584,0.315,1.76136994784516e-72,"7","Gtpbp4"
"Fkbp4",9.3069736835425e-77,0.293466647356279,0.698,0.414,3.01285352083638e-72,"7","Fkbp4"
"Srsf31",1.05147451886054e-76,0.304738650211273,0.967,0.833,3.40383331245535e-72,"7","Srsf3"
"Sf3b6",3.12119619482935e-76,0.293836616488777,0.732,0.447,1.01039363219016e-71,"7","Sf3b6"
"Ssr11",6.73572648173218e-76,0.315705670344442,0.785,0.508,2.18048937666634e-71,"7","Ssr1"
"Sumo1",7.62688204589392e-76,0.319155595158995,0.78,0.492,2.46897425589678e-71,"7","Sumo1"
"Atp2a21",8.87637294654402e-76,0.27472760001377,0.69,0.405,2.87345945025523e-71,"7","Atp2a2"
"Rnh1",9.89519131142847e-76,0.331472969697965,0.777,0.492,3.20327133133562e-71,"7","Rnh1"
"Rab20",1.03128197092379e-75,0.307020657229309,0.557,0.307,3.33846599627448e-71,"7","Rab20"
"Rps152",1.10660090610151e-75,0.267061632718185,0.999,0.984,3.5822884532318e-71,"7","Rps15"
"Ddost1",2.36432430732296e-75,0.322578188458531,0.868,0.617,7.65379064766587e-71,"7","Ddost"
"Tomm22",4.69796155865551e-75,0.309678237012445,0.802,0.533,1.52082411576796e-70,"7","Tomm22"
"Hif1a",7.41683870609e-75,0.324474500955583,0.662,0.395,2.40097902593546e-70,"7","Hif1a"
"Ndufs3",9.07067395281679e-74,0.266554083992867,0.703,0.407,2.93635857200585e-69,"7","Ndufs3"
"Mrps15",2.19689265128861e-73,0.2622062549432,0.661,0.376,7.11178089075148e-69,"7","Mrps15"
"Polr2g",3.35151036362898e-73,0.253912950067954,0.688,0.395,1.08495093491397e-68,"7","Polr2g"
"H2-T23",8.71119348619395e-73,0.539885136931808,0.824,0.628,2.81998755535071e-68,"7","H2-T23"
"Clptm1l",4.65320288993625e-72,0.254067016903912,0.692,0.403,1.50633483953016e-67,"7","Clptm1l"
"Fis1",4.80226927225127e-72,0.3119886170807,0.833,0.576,1.55459060881318e-67,"7","Fis1"
"Hmgb22",1.1435743292083e-71,0.333201915578978,0.842,0.6,3.7019788185131e-67,"7","Hmgb2"
"Fkbp1a",1.39776454244988e-71,0.26002899915862,0.715,0.425,4.52484337681876e-67,"7","Fkbp1a"
"Snx3",5.31082739464225e-71,0.33016088845805,0.846,0.592,1.71922104419359e-66,"7","Snx3"
"Aimp1",9.66856420212766e-71,0.255049457502508,0.719,0.427,3.12990760351277e-66,"7","Aimp1"
"BC031181",1.2338094884423e-70,0.290421006375565,0.806,0.527,3.99408807598541e-66,"7","BC031181"
"Psmb1",2.0702477346188e-70,0.318070534854229,0.891,0.662,6.70180596650796e-66,"7","Psmb1"
"Psmc6",3.12312472349921e-70,0.273062051387098,0.74,0.457,1.01101793549117e-65,"7","Psmc6"
"Mbd3",5.5194346811799e-70,0.284889062561915,0.737,0.46,1.78675139499156e-65,"7","Mbd3"
"Eif5b",7.14145536209856e-70,0.289392588131026,0.804,0.536,2.31183192981855e-65,"7","Eif5b"
"Arhgdia",1.04230146420109e-69,0.306203692140961,0.934,0.755,3.37413829991178e-65,"7","Arhgdia"
"Mpc11",1.34428088026719e-69,0.320024849767301,0.94,0.799,4.35170606560095e-65,"7","Mpc1"
"Cetn31",4.46192195415204e-69,0.2844434058597,0.718,0.435,1.4444133749981e-64,"7","Cetn3"
"Arpc3",1.77744319470591e-68,0.281221931455983,0.977,0.892,5.75393910990196e-64,"7","Arpc3"
"Emg1",2.01805652394159e-68,0.28363294789339,0.709,0.435,6.53285257930371e-64,"7","Emg1"
"Eif3c",2.02881561123624e-68,0.307554798723334,0.875,0.637,6.56768189669396e-64,"7","Eif3c"
"mt-Nd33",2.09845140695109e-68,0.333036999282942,0.981,0.946,6.79310689458208e-64,"7","mt-Nd3"
"Pfdn2",6.14827917246569e-68,0.268454241968781,0.769,0.482,1.99032093371059e-63,"7","Pfdn2"
"Med28",9.31442857260517e-68,0.277489920147493,0.694,0.422,3.01526681752375e-63,"7","Med28"
"Atp6v1f",4.66578503701757e-67,0.332110556387342,0.926,0.751,1.51040793218333e-62,"7","Atp6v1f"
"Spcs1",5.37854940282859e-67,0.311252754085716,0.836,0.6,1.74114401268367e-62,"7","Spcs1"
"Sarnp",5.66041496971871e-67,0.281309447973167,0.717,0.443,1.83238953399734e-62,"7","Sarnp"
"Ifi301",9.26892146370238e-67,0.33533019897604,0.857,0.635,3.00053525622973e-62,"7","Ifi30"
"Npc2",1.85130730011778e-66,0.260257524565236,0.993,0.968,5.99305199194129e-62,"7","Npc2"
"Psmd4",2.19879146070137e-66,0.283462627769753,0.802,0.538,7.11792771658249e-62,"7","Psmd4"
"Rab5if",3.36868411195705e-66,0.275539357478123,0.81,0.535,1.09051042072274e-61,"7","Rab5if"
"Cnih4",7.33962422427703e-66,0.272057138753286,0.767,0.488,2.37598315388296e-61,"7","Cnih4"
"Ndufb3",1.16944989779871e-65,0.295931860586071,0.78,0.511,3.785743209154e-61,"7","Ndufb3"
"Coa3",2.24289563318596e-65,0.257268672993223,0.718,0.442,7.2607017437496e-61,"7","Coa3"
"Slfn8",3.84495512757936e-64,0.283791149826951,0.409,0.217,1.24468887389999e-59,"7","Slfn8"
"Rtraf",9.24000684380839e-64,0.294802960522273,0.882,0.655,2.99117501547765e-59,"7","Rtraf"
"Etfb",9.71856524984951e-64,0.279653022761232,0.708,0.437,3.14609394268128e-59,"7","Etfb"
"Syngr21",2.70470701282169e-63,0.312633426969027,0.866,0.654,8.75567754190638e-59,"7","Syngr2"
"Pgls1",5.07094671680835e-63,0.283419244465831,0.829,0.561,1.6415668711652e-58,"7","Pgls"
"Dnaja2",4.95066009982444e-62,0.290531037709866,0.72,0.457,1.60262768751517e-57,"7","Dnaja2"
"Eif3a",8.14443704312183e-62,0.315356970960374,0.857,0.635,2.6365171595994e-57,"7","Eif3a"
"Atp6v0e",1.65371425693488e-61,0.302312222941898,0.925,0.759,5.35340379254958e-57,"7","Atp6v0e"
"Ndufb10",6.83558771364161e-60,0.306660254256954,0.826,0.568,2.21281645466006e-55,"7","Ndufb10"
"Ubxn1",9.96889458524832e-59,0.277640065877448,0.838,0.599,3.22713055513659e-54,"7","Ubxn1"
"Rheb",1.45878213693092e-58,0.268643177622866,0.789,0.523,4.72236953367278e-54,"7","Rheb"
"Tmed91",2.53367724333904e-58,0.253617959836022,0.948,0.835,8.20201997213714e-54,"7","Tmed9"
"Rpn21",2.55996226820648e-58,0.277623860280487,0.897,0.677,8.28710985463801e-54,"7","Rpn2"
"Ndufc2",4.61796004494633e-58,0.278850992767637,0.912,0.733,1.49492602575003e-53,"7","Ndufc2"
"Arhgdib1",9.9855674879774e-57,0.288829980382042,0.931,0.8,3.23252790720805e-52,"7","Arhgdib"
"Timm10b",1.0761931503107e-56,0.270515218639118,0.842,0.592,3.48385246618581e-52,"7","Timm10b"
"Clec5a",1.33839393564808e-56,0.255831100732556,0.709,0.454,4.33264884847996e-52,"7","Clec5a"
"Uba522",2.44597709865438e-56,0.263398686564655,0.806,0.544,7.91811706376395e-52,"7","Uba52"
"Ccrl22",6.57653862246299e-56,0.362196253820153,0.664,0.439,2.12895708286372e-51,"7","Ccrl2"
"Cops4",1.99328555158918e-55,0.260554714508728,0.78,0.525,6.45266398760449e-51,"7","Cops4"
"1810037I17Rik",9.10987319033886e-53,0.251447932751518,0.752,0.492,2.9490481491765e-48,"7","1810037I17Rik"
"Herpud12",2.66108818736478e-51,0.455180057686754,0.878,0.763,8.61447468013727e-47,"7","Herpud1"
"Cd681",3.59664244090251e-49,0.281000761861769,0.971,0.924,1.16430509096896e-44,"7","Cd68"
"Eif3k1",1.3171750006705e-48,0.259743142667588,0.87,0.648,4.26395891217053e-44,"7","Eif3k"
"Slc25a4",2.67256179457902e-48,0.273317534419103,0.833,0.599,8.65161704141121e-44,"7","Slc25a4"
"Ifrd11",2.71890230180814e-48,0.259040552264467,0.546,0.337,8.8016305314133e-44,"7","Ifrd1"
"Il1a2",5.11987068917331e-48,0.450860934787236,0.821,0.659,1.65740453949918e-43,"7","Il1a"
"Sowahc",2.72188879417343e-44,0.336251524549841,0.737,0.538,8.81129840449822e-40,"7","Sowahc"
"Tapbp",1.82308399426657e-40,0.271953284318415,0.768,0.559,5.90168750623974e-36,"7","Tapbp"
"Hspa1a2",2.41196910079474e-38,0.254531475542824,0.399,0.244,7.80802637309273e-34,"7","Hspa1a"
"Pik3ap1",1.19375022943996e-35,0.253770418491033,0.649,0.45,3.86440824274305e-31,"7","Pik3ap1"
"Samhd1",2.06254933171311e-31,0.26832435074489,0.48,0.311,6.67688469662167e-27,"7","Samhd1"
"Stmn12",0,2.87535657934722,0.99,0.248,0,"8","Stmn1"
"Cxcl102",0,2.66513023319375,0.853,0.15,0,"8","Cxcl10"
"Top2a",0,2.16286594150869,0.814,0.018,0,"8","Top2a"
"Pclaf",0,2.12563477920866,0.843,0.016,0,"8","Pclaf"
"Pcna2",0,2.04731007701794,0.97,0.322,0,"8","Pcna"
"Hmgb23",0,2.02370429621928,0.997,0.605,0,"8","Hmgb2"
"H2afz2",0,1.90719808577154,1,0.858,0,"8","H2afz"
"Mki67",0,1.85495449957494,0.747,0.005,0,"8","Mki67"
"Tubb52",0,1.80680358283391,0.997,0.761,0,"8","Tubb5"
"Dut2",0,1.66608950199452,0.87,0.081,0,"8","Dut"
"Atad22",0,1.63315312552556,0.886,0.138,0,"8","Atad2"
"Lig12",0,1.60855372050332,0.869,0.107,0,"8","Lig1"
"Smc22",0,1.56790163963737,0.855,0.133,0,"8","Smc2"
"Cdk1",0,1.47670363456671,0.775,0.047,0,"8","Cdk1"
"Dek2",0,1.4569523737857,0.98,0.565,0,"8","Dek"
"Tyms1",0,1.43658180435561,0.823,0.103,0,"8","Tyms"
"Mcm62",0,1.41984256214402,0.849,0.108,0,"8","Mcm6"
"Nap1l12",0,1.39738350003097,0.932,0.371,0,"8","Nap1l1"
"Birc5",0,1.38079746732044,0.554,0.006,0,"8","Birc5"
"Ezh22",0,1.37404318223632,0.797,0.087,0,"8","Ezh2"
"Tk1",0,1.36529626391798,0.743,0.032,0,"8","Tk1"
"Gmnn2",0,1.33747739885426,0.821,0.083,0,"8","Gmnn"
"Mcm32",0,1.30007924843964,0.88,0.232,0,"8","Mcm3"
"Hells2",0,1.29984196595108,0.753,0.059,0,"8","Hells"
"Cbx52",0,1.25917373322355,0.805,0.147,0,"8","Cbx5"
"Tmpo2",0,1.21576893559391,0.877,0.277,0,"8","Tmpo"
"Smc4",0,1.20876027199736,0.682,0.078,0,"8","Smc4"
"Dnajc92",0,1.19694063558876,0.798,0.125,0,"8","Dnajc9"
"Cks1b2",0,1.19475436612806,0.736,0.079,0,"8","Cks1b"
"Mcm52",0,1.19183924286115,0.773,0.078,0,"8","Mcm5"
"Mcm72",0,1.19011429656989,0.778,0.093,0,"8","Mcm7"
"Rad51ap1",0,1.17774209523327,0.71,0.036,0,"8","Rad51ap1"
"Nsd21",0,1.15648208856837,0.809,0.198,0,"8","Nsd2"
"Fen12",0,1.15265597793169,0.774,0.116,0,"8","Fen1"
"Clspn",0,1.14108819082797,0.678,0.025,0,"8","Clspn"
"Uhrf11",0,1.13482111896575,0.675,0.037,0,"8","Uhrf1"
"Rrm1",0,1.13334592774197,0.715,0.081,0,"8","Rrm1"
"Cdca8",0,1.1314661662808,0.558,0.015,0,"8","Cdca8"
"Hat12",0,1.12120253181805,0.818,0.18,0,"8","Hat1"
"Lmnb12",0,1.11742368798776,0.708,0.085,0,"8","Lmnb1"
"Rfc42",0,1.09887004524615,0.734,0.083,0,"8","Rfc4"
"Cpd2",0,1.08325283932347,0.76,0.195,0,"8","Cpd"
"AI5068162",0,1.06418084821774,0.788,0.193,0,"8","AI506816"
"Nasp2",0,1.04982563775005,0.798,0.209,0,"8","Nasp"
"Orc62",0,1.0454899608434,0.757,0.107,0,"8","Orc6"
"Lpl2",0,1.03761214397282,0.636,0.111,0,"8","Lpl"
"E2f12",0,1.03315195549624,0.66,0.046,0,"8","E2f1"
"Dtl",0,1.02001271642142,0.631,0.028,0,"8","Dtl"
"Tipin2",0,1.01926353331064,0.742,0.122,0,"8","Tipin"
"Spc24",0,1.01386817245936,0.603,0.012,0,"8","Spc24"
"Dhfr",0,1.00640671316031,0.66,0.042,0,"8","Dhfr"
"Asf1b",0,1.00089804828238,0.624,0.028,0,"8","Asf1b"
"Siva12",0,0.997252696185179,0.778,0.189,0,"8","Siva1"
"Ncapg2",0,0.990664665900475,0.613,0.028,0,"8","Ncapg2"
"Esco2",0,0.986584456560466,0.463,0.002,0,"8","Esco2"
"Pbk",0,0.973523499391189,0.435,0.002,0,"8","Pbk"
"Psip11",0,0.969809079178624,0.725,0.135,0,"8","Psip1"
"Prc1",0,0.969749843551437,0.383,0.003,0,"8","Prc1"
"Dnmt12",0,0.969668034737114,0.719,0.136,0,"8","Dnmt1"
"Rfc32",0,0.964685035403497,0.71,0.137,0,"8","Rfc3"
"Rrm2",0,0.936767261230493,0.446,0.002,0,"8","Rrm2"
"Rpa21",0,0.935907495713428,0.681,0.093,0,"8","Rpa2"
"Hirip32",0,0.931708086663271,0.644,0.1,0,"8","Hirip3"
"Cenpf",0,0.924881790928531,0.322,0.011,0,"8","Cenpf"
"Usp12",0,0.915768286800664,0.729,0.156,0,"8","Usp1"
"Topbp12",0,0.906582470913956,0.688,0.123,0,"8","Topbp1"
"Ccne2",0,0.892679093415864,0.534,0.008,0,"8","Ccne2"
"Knl1",0,0.892276476602256,0.49,0.004,0,"8","Knl1"
"Rad51",0,0.880715025218637,0.578,0.014,0,"8","Rad51"
"Gins22",0,0.868668233822799,0.634,0.07,0,"8","Gins2"
"Prim1",0,0.85531697643429,0.59,0.044,0,"8","Prim1"
"Mcm42",0,0.850202109083388,0.605,0.078,0,"8","Mcm4"
"Brca1",0,0.845523957989757,0.52,0.013,0,"8","Brca1"
"Cenpk",0,0.821566292341629,0.516,0.024,0,"8","Cenpk"
"Ccne1",0,0.816793505127234,0.468,0.007,0,"8","Ccne1"
"Hist1h1b",0,0.802412750461179,0.25,0.004,0,"8","Hist1h1b"
"Ncapd3",0,0.799664496725264,0.614,0.105,0,"8","Ncapd3"
"Mcm22",0,0.796525659036941,0.581,0.071,0,"8","Mcm2"
"Tcf19",0,0.796522942938452,0.528,0.02,0,"8","Tcf19"
"Fxyd52",0,0.792477661947505,0.554,0.092,0,"8","Fxyd5"
"Hmmr",0,0.77408389033173,0.298,0.001,0,"8","Hmmr"
"Tpx2",0,0.761885898883073,0.398,0.008,0,"8","Tpx2"
"Fignl1",0,0.761335888099018,0.534,0.033,0,"8","Fignl1"
"Incenp",0,0.756301002352066,0.477,0.054,0,"8","Incenp"
"Ckap2l",0,0.743516493688396,0.432,0.012,0,"8","Ckap2l"
"Cdt11",0,0.737225687371005,0.535,0.069,0,"8","Cdt1"
"Wdr76",0,0.733159874567745,0.545,0.08,0,"8","Wdr76"
"Atad5",0,0.716965371506142,0.468,0.038,0,"8","Atad5"
"Aurkb",0,0.7146952014481,0.421,0.007,0,"8","Aurkb"
"Syce22",0,0.706042353889918,0.547,0.083,0,"8","Syce2"
"Ndc80",0,0.701256470020125,0.403,0.01,0,"8","Ndc80"
"Zfp367",0,0.699157606719069,0.497,0.046,0,"8","Zfp367"
"Ung",0,0.695919235022113,0.462,0.032,0,"8","Ung"
"Pola1",0,0.694467026020177,0.482,0.037,0,"8","Pola1"
"Kif15",0,0.693310596145453,0.397,0.011,0,"8","Kif15"
"Ccna2",0,0.677865371004397,0.356,0.002,0,"8","Ccna2"
"Slc43a3",0,0.677728860257629,0.46,0.025,0,"8","Slc43a3"
"Fbxo5",0,0.675320402762884,0.342,0.019,0,"8","Fbxo5"
"Brca2",0,0.672910704179131,0.453,0.035,0,"8","Brca2"
"Cdc45",0,0.672711330386458,0.487,0.022,0,"8","Cdc45"
"Cenpm",0,0.672220116602345,0.424,0.007,0,"8","Cenpm"
"Chaf1a",0,0.669235396044342,0.475,0.032,0,"8","Chaf1a"
"Cit",0,0.668742574715402,0.431,0.016,0,"8","Cit"
"Cdca3",0,0.644960556102453,0.295,0.002,0,"8","Cdca3"
"Rfc5",0,0.6448496759765,0.49,0.063,0,"8","Rfc5"
"Dna2",0,0.639847822126987,0.442,0.029,0,"8","Dna2"
"Nusap1",0,0.637114282724609,0.256,0.001,0,"8","Nusap1"
"Kif11",0,0.633745219192784,0.314,0.005,0,"8","Kif11"
"Dck1",0,0.631595407267431,0.483,0.071,0,"8","Dck"
"Brip1",0,0.625869469982412,0.432,0.011,0,"8","Brip1"
"Pkmyt1",0,0.615801162938886,0.408,0.016,0,"8","Pkmyt1"
"Cenph",0,0.612035539784901,0.422,0.014,0,"8","Cenph"
"Chaf1b",0,0.601830295599065,0.432,0.024,0,"8","Chaf1b"
"Psmc3ip",0,0.597164960310481,0.445,0.05,0,"8","Psmc3ip"
"Cenpq",0,0.59619850117052,0.422,0.058,0,"8","Cenpq"
"Kif23",0,0.573669278904906,0.278,0.003,0,"8","Kif23"
"Pmf1",0,0.573463568705574,0.468,0.07,0,"8","Pmf1"
"Ube2t",0,0.570892251643891,0.38,0.016,0,"8","Ube2t"
"Rad54l",0,0.57083902216097,0.395,0.015,0,"8","Rad54l"
"Diaph3",0,0.564987360523887,0.355,0.008,0,"8","Diaph3"
"Kif20b",0,0.562387124179127,0.326,0.02,0,"8","Kif20b"
"Racgap1",0,0.561889836085825,0.311,0.011,0,"8","Racgap1"
"Plk4",0,0.558898477655155,0.377,0.032,0,"8","Plk4"
"Mis18bp1",0,0.549145075247899,0.298,0.008,0,"8","Mis18bp1"
"Spc25",0,0.543326338469536,0.315,0.012,0,"8","Spc25"
"Ncapd2",0,0.540717994518258,0.362,0.015,0,"8","Ncapd2"
"Slfn9",0,0.53945857635321,0.37,0.04,0,"8","Slfn9"
"Mcm10",0,0.537585032502259,0.376,0.011,0,"8","Mcm10"
"Exo1",0,0.535138856662922,0.377,0.01,0,"8","Exo1"
"Cenps",0,0.53481588067595,0.395,0.035,0,"8","Cenps"
"Cenpe",0,0.53341641216473,0.25,0.006,0,"8","Cenpe"
"Tacc3",0,0.525801834977459,0.39,0.032,0,"8","Tacc3"
"Cenpw",0,0.513614807910584,0.342,0.01,0,"8","Cenpw"
"E2f2",0,0.512725929084896,0.349,0.021,0,"8","E2f2"
"Pole",0,0.503426867117839,0.333,0.014,0,"8","Pole"
"Dscc1",0,0.498149517514206,0.367,0.022,0,"8","Dscc1"
"Pold1",0,0.487052752655637,0.411,0.052,0,"8","Pold1"
"E2f8",0,0.486450324482105,0.301,0.003,0,"8","E2f8"
"Bub1",0,0.484082321665729,0.304,0.002,0,"8","Bub1"
"Cdca2",0,0.481880434252264,0.294,0.003,0,"8","Cdca2"
"Mad2l1",0,0.480778095148034,0.355,0.025,0,"8","Mad2l1"
"Ncapg",0,0.472621602188712,0.322,0.002,0,"8","Ncapg"
"Timeless1",0,0.467836075353791,0.38,0.037,0,"8","Timeless"
"Pole2",0,0.451725934066468,0.335,0.03,0,"8","Pole2"
"Neil3",0,0.449507104826949,0.277,0.001,0,"8","Neil3"
"Cdc6",0,0.44797712376206,0.311,0.009,0,"8","Cdc6"
"Knstrn",0,0.442284751551318,0.278,0.01,0,"8","Knstrn"
"Blm",0,0.441001009208741,0.331,0.032,0,"8","Blm"
"Shcbp1",0,0.435777282388018,0.268,0.006,0,"8","Shcbp1"
"Wee1",0,0.43554389338361,0.291,0.02,0,"8","Wee1"
"Ulbp1",0,0.428922367926693,0.311,0.024,0,"8","Ulbp1"
"Bub1b",0,0.426118636552534,0.267,0.006,0,"8","Bub1b"
"Bard1",0,0.424761165026443,0.285,0.01,0,"8","Bard1"
"Nuf2",0,0.422206807117596,0.275,0.004,0,"8","Nuf2"
"Ercc6l",0,0.418401116607017,0.275,0.01,0,"8","Ercc6l"
"Wdhd1",0,0.415752951289479,0.306,0.023,0,"8","Wdhd1"
"Dlgap5",0,0.415193554911557,0.28,0.008,0,"8","Dlgap5"
"Csrp1",0,0.41464981011596,0.306,0.025,0,"8","Csrp1"
"Sgo1",0,0.403491715774469,0.26,0.005,0,"8","Sgo1"
"Cdc7",0,0.398773252144726,0.288,0.021,0,"8","Cdc7"
"Chek1",0,0.395269362552108,0.305,0.019,0,"8","Chek1"
"Cenpn",0,0.375905250387755,0.26,0.01,0,"8","Cenpn"
"Rad18",0,0.375076946909251,0.274,0.023,0,"8","Rad18"
"Cenpp",0,0.369245320887438,0.256,0.012,0,"8","Cenpp"
"Dnph1",0,0.331454686210206,0.254,0.02,0,"8","Dnph1"
"Tfdp12",2.64026140649e-307,0.684308862633954,0.538,0.097,8.54705422508942e-303,"8","Tfdp1"
"Cchcr1",9.50742976835994e-307,0.36109614149854,0.27,0.025,3.07774516461348e-302,"8","Cchcr1"
"Ranbp12",3.41581890896078e-303,1.41178530498245,0.965,0.487,1.10576889720879e-298,"8","Ranbp1"
"Ran2",1.91397774489034e-300,1.37888789752213,0.982,0.622,6.19592875575901e-296,"8","Ran"
"Nes1",2.05913936945975e-300,0.600790393952089,0.379,0.05,6.66584596681512e-296,"8","Nes"
"Dtymk2",6.67896721874077e-298,0.902185870597108,0.763,0.2,2.16211526805076e-293,"8","Dtymk"
"Cdkn1a2",1.28929418107837e-288,1.73689276877242,0.742,0.21,4.17370312298689e-284,"8","Cdkn1a"
"Tagln22",2.74005418410651e-288,1.32304617160643,0.915,0.372,8.87010340478961e-284,"8","Tagln2"
"Anp32b2",3.26507320920196e-280,1.36611932423286,0.942,0.509,1.05696949928286e-275,"8","Anp32b"
"Skp2",7.08909665623326e-276,0.431634720563321,0.308,0.036,2.29488236955583e-271,"8","Skp2"
"Ppil1",1.34950233128148e-265,0.542128671221453,0.463,0.08,4.36860894682441e-261,"8","Ppil1"
"Tnf2",2.78846636553762e-265,1.89087476950972,0.886,0.369,9.02682331851837e-261,"8","Tnf"
"Ccl122",9.3202823504113e-265,1.38939252519501,0.96,0.477,3.01716180247515e-260,"8","Ccl12"
"Ppia2",9.38953287465079e-265,0.830563130348403,0.999,0.992,3.03957958218195e-260,"8","Ppia"
"Mthfd22",1.08872125882986e-264,0.68824498349842,0.583,0.125,3.52440845908402e-260,"8","Mthfd2"
"Lmna",9.3396690853361e-264,0.468194356777314,0.366,0.052,3.023437676305e-259,"8","Lmna"
